pos,name,salary,team,opp,date
C,Taj Gibson,3500,WAS,BOS,2022-10-30
SG,Jaden Hardy,3500,DAL,ORL,2022-10-30
C,Nerlens Noel,3500,DET,GS,2022-10-30
SF,Mfiondu Kabengele,3500,BOS,WAS,2022-10-30
SF,Justin Jackson,3500,BOS,WAS,2022-10-30
SF,Jordan Schakel,3500,WAS,BOS,2022-10-30
SF,Davon Reed,3500,DEN,LAL,2022-10-30
SF,Jack White,3500,DEN,LAL,2022-10-30
C,Boban Marjanovic,3500,HOU,PHO,2022-10-30
SG,Rodney McGruder,3500,DET,GS,2022-10-30
SF,Dominick Barlow,3500,SA,MIN,2022-10-30
PF/C,Zeke Nnaji,3500,DEN,LAL,2022-10-30
SG,Kevon Harris,3500,ORL,DAL,2022-10-30
PF/C,Vernon Carey,3500,WAS,BOS,2022-10-30
SF/PF,Danilo Gallinari,3500,BOS,WAS,2022-10-30
PG,Jordan Goodwin,3500,WAS,BOS,2022-10-30
SF,Feron Hunt,3500,NY,CLE,2022-10-30
PG/SG,Payton Pritchard,3500,BOS,WAS,2022-10-30
PF/SF,Jae Crowder,3500,PHO,HOU,2022-10-30
SF,Andre Iguodala,3500,GS,DET,2022-10-30
PF,Lamar Stevens,3500,CLE,NY,2022-10-30
