pos,name,salary,team,opp,date
SG,Ryan Rollins,3500,GS,SA,2023-01-13
SG,Wendell Moore,3500,MIN,PHO,2023-01-13
SF,Josh Minott,3500,MIN,PHO,2023-01-13
PF,E.J. Liddell,3500,NO,DET,2023-01-13
PF,Micah Potter,3500,UTA,ORL,2023-01-13
SF,Davon Reed,3500,DEN,LAC,2023-01-13
SF,Garrett Temple,3500,NO,DET,2023-01-13
SF,Jack White,3500,DEN,LAC,2023-01-13
C,Boban Marjanovic,3500,HOU,SAC,2023-01-13
PF/SF,Rudy Gay,3500,UTA,ORL,2023-01-13
SF,Dominick Barlow,3500,SA,GS,2023-01-13
PG,Saben Lee,3500,PHO,MIN,2023-01-13
C,Udoka Azubuike,3500,UTA,ORL,2023-01-13
PF/C,Vernon Carey,3500,WAS,NY,2023-01-13
PG,Kira Lewis,3500,NO,DET,2023-01-13
PG,Lonzo Ball,3500,CHI,OKC,2023-01-13
PG,Carlik Jones,3500,CHI,OKC,2023-01-13
PF/C,Tony Bradley,3500,CHI,OKC,2023-01-13
PF/SF,Jae Crowder,3500,PHO,MIN,2023-01-13
C/PF,Alex Len,3500,SAC,HOU,2023-01-13
SG,Devon Dotson,3500,WAS,NY,2023-01-13
SG,Trent Forrest,3500,ATL,IND,2023-01-13
