pos,name,salary,team,opp,date
PG/SG,T.J. McConnell,4200,IND,POR,2023-01-06
SG/SF,Joe Harris,4200,BKN,NO,2023-01-06
SF/SG,Pat Connaughton,4100,MIL,CHA,2023-01-06
SF,Corey Kispert,4100,WAS,OKC,2023-01-06
SG/PG,Austin Rivers,4100,MIN,LAC,2023-01-06
SF,AJ Griffin,4100,ATL,LAL,2023-01-06
PF,Jaylin Williams,4100,OKC,WAS,2023-01-06
C,Christian Koloko,4100,TOR,NY,2023-01-06
SF,MarJon Beauchamp,4100,MIL,CHA,2023-01-06
C,Nick Richards,4100,CHA,MIL,2023-01-06
SF/SG,Isaac Okoro,4100,CLE,DEN,2023-01-06
SG,Damion Lee,4100,PHO,MIA,2023-01-06
PG/SG,Gabe Vincent,4000,MIA,PHO,2023-01-06
SF,Oshae Brissett,4000,IND,POR,2023-01-06
PG,Jordan McLaughlin,4000,MIN,LAC,2023-01-06
SG,Aaron Wiggins,4000,OKC,WAS,2023-01-06
C,Orlando Robinson,4000,MIA,PHO,2023-01-06
SG,Duane Washington,4000,PHO,MIA,2023-01-06
PF,Keita Bates-Diop,4000,SA,DET,2023-01-06
SF,Malaki Branham,4000,SA,DET,2023-01-06
SF/PF,Otto Porter,4000,TOR,NY,2023-01-06
PG,Isaiah Joe,4000,OKC,WAS,2023-01-06
C,Paul Reed,4000,PHI,CHI,2023-01-06
PF,Thaddeus Young,4000,TOR,NY,2023-01-06
PF,Lamar Stevens,4000,CLE,DEN,2023-01-06
SG/PG,Kendrick Nunn,4000,LAL,ATL,2023-01-06
PF/SF,Darius Bazley,3900,OKC,WAS,2023-01-06
SG/SF,Javonte Green,3900,CHI,PHI,2023-01-06
SG,Brandon Boston,3900,LAC,MIN,2023-01-06
PF,Georges Niang,3900,PHI,CHI,2023-01-06
PG,Theo Maledon,3900,CHA,MIL,2023-01-06
C,Jericho Sims,3900,NY,TOR,2023-01-06
PF,Trendon Watford,3900,POR,IND,2023-01-06
SG,Gary Payton,3900,POR,IND,2023-01-06
C,Bismack Biyombo,3900,PHO,MIA,2023-01-06
SF/SG,Josh Okogie,3900,PHO,MIA,2023-01-06
PG,Devonte' Graham,3900,NO,BKN,2023-01-06
PG,Aaron Holiday,3900,ATL,LAL,2023-01-06
PG,Dyson Daniels,3900,NO,BKN,2023-01-06
SG,Shaedon Sharpe,3900,POR,IND,2023-01-06
SF/PF,Derrick Jones,3900,CHI,PHI,2023-01-06
C,Gorgui Dieng,3900,SA,DET,2023-01-06
PG,Jordan Goodwin,3900,WAS,OKC,2023-01-06
SG/SF,Will Barton,3900,WAS,OKC,2023-01-06
C,Jock Landale,3900,PHO,MIA,2023-01-06
C,Mike Muscala,3900,OKC,WAS,2023-01-06
PF/SF,Robert Covington,3800,LAC,MIN,2023-01-06
PF,Juan Toscano-Anderson,3800,LAL,ATL,2023-01-06
SG/SF,Evan Fournier,3800,NY,TOR,2023-01-06
PF,Nathan Knight,3800,MIN,LAC,2023-01-06
PF,Isaiah Livers,3800,DET,SA,2023-01-06
C,Kai Jones,3800,CHA,MIL,2023-01-06
PF,Isaiah Jackson,3800,IND,POR,2023-01-06
PG,Miles McBride,3800,NY,TOR,2023-01-06
SF,Chris Duarte,3800,IND,POR,2023-01-06
SF,Haywood Highsmith,3800,MIA,PHO,2023-01-06
PF,Day'Ron Sharpe,3800,BKN,NO,2023-01-06
SG,A.J. Green,3800,MIL,CHA,2023-01-06
SF/PF,Juancho Hernangomez,3800,TOR,NY,2023-01-06
SF,Troy Brown,3800,LAL,ATL,2023-01-06
SF,Matisse Thybulle,3800,PHI,CHI,2023-01-06
SF,Jabari Walker,3800,POR,IND,2023-01-06
SG,Yuta Watanabe,3800,BKN,NO,2023-01-06
PF,Moussa Diabate,3800,LAC,MIN,2023-01-06
C,Taj Gibson,3800,WAS,OKC,2023-01-06
PG,Raul Neto,3800,CLE,DEN,2023-01-06
PF,Dario Saric,3800,PHO,MIA,2023-01-06
SF,Ousmane Dieng,3800,OKC,WAS,2023-01-06
SF/SG,Amir Coffey,3800,LAC,MIN,2023-01-06
PF,Obi Toppin,3800,NY,TOR,2023-01-06
PG/SG,Malachi Flynn,3800,TOR,NY,2023-01-06
PG,Goran Dragic,3800,CHI,PHI,2023-01-06
PF,Wenyen Gabriel,3800,LAL,ATL,2023-01-06
SF,Ish Wainright,3700,PHO,MIA,2023-01-06
SF,Vlatko Cancar,3700,DEN,CLE,2023-01-06
C,Moses Brown,3700,LAC,MIN,2023-01-06
PF/C,Frank Kaminsky,3700,ATL,LAL,2023-01-06
C,Luka Garza,3700,MIN,LAC,2023-01-06
SG,James Bouknight,3700,CHA,MIL,2023-01-06
C,Damian Jones,3700,LAL,ATL,2023-01-06
SG,Cam Thomas,3700,BKN,NO,2023-01-06
C,Charles Bassey,3700,SA,DET,2023-01-06
C,Robin Lopez,3700,CLE,DEN,2023-01-06
PF/C,Sandro Mamukelashvili,3700,MIL,CHA,2023-01-06
SG/SF,Furkan Korkmaz,3700,PHI,CHI,2023-01-06
PF/SF,Markieff Morris,3700,BKN,NO,2023-01-06
SG/PG,Patty Mills,3700,BKN,NO,2023-01-06
SG,Max Christie,3700,LAL,ATL,2023-01-06
SG,Bryn Forbes,3700,MIN,LAC,2023-01-06
SF,Danuel House,3700,PHI,CHI,2023-01-06
PG/SG,Derrick Rose,3700,NY,TOR,2023-01-06
C,Nerlens Noel,3700,DET,SA,2023-01-06
PF,Nikola Jovic,3700,MIA,PHO,2023-01-06
PF/C,Zeke Nnaji,3700,DEN,CLE,2023-01-06
PG/SG,Edmond Sumner,3700,BKN,NO,2023-01-06
PG,George Hill,3700,MIL,CHA,2023-01-06
SF,Stanley Johnson,3700,SA,DET,2023-01-06
SG,Wesley Matthews,3600,MIL,CHA,2023-01-06
SG,Keon Johnson,3600,POR,IND,2023-01-06
PF,Greg Brown,3600,POR,IND,2023-01-06
SG/SF,Duncan Robinson,3600,MIA,PHO,2023-01-06
PG,Cory Joseph,3600,DET,SA,2023-01-06
PG/SG,Ish Smith,3600,DEN,CLE,2023-01-06
SG,Christian Braun,3600,DEN,CLE,2023-01-06
SG/SF,Cam Reddish,3600,NY,TOR,2023-01-06
PF/C,Isaiah Roby,3600,SA,DET,2023-01-06
SG,Bryce McGowens,3600,CHA,MIL,2023-01-06
SG/PG,Cody Martin,3600,CHA,MIL,2023-01-06
C,DeAndre Jordan,3600,DEN,CLE,2023-01-06
PF,P.J. Tucker,3600,PHI,CHI,2023-01-06
SG,Rodney McGruder,3600,DET,SA,2023-01-06
PF/SF,Jordan Nwora,3600,MIL,CHA,2023-01-06
C,Dewayne Dedmon,3600,MIA,PHO,2023-01-06
PF/SF,Jeff Green,3600,DEN,CLE,2023-01-06
SF,Eugene Omoruyi,3600,OKC,WAS,2023-01-06
SF/PF,Taurean Prince,3500,MIN,LAC,2023-01-06
SG,Jared Rhoden,3500,DET,SA,2023-01-06
SF/PF,Louis King,3500,PHI,CHI,2023-01-06
SG,Buddy Boeheim,3500,DET,SA,2023-01-06
SF,DaQuan Jeffries,3500,NY,TOR,2023-01-06
SF,Julian Champagnie,3500,PHI,CHI,2023-01-06
PG,Trevelin Queen,3500,IND,POR,2023-01-06
SF,Matt Ryan,3500,MIN,LAC,2023-01-06
PG,Jason Preston,3500,LAC,MIN,2023-01-06
PG/SG,Cade Cunningham,3500,DET,SA,2023-01-06
PF,JT Thor,3500,CHA,MIL,2023-01-06
PF/C,Daniel Theis,3500,IND,POR,2023-01-06
C,Marko Simonovic,3500,CHI,PHI,2023-01-06
PG,Dalano Banton,3500,TOR,NY,2023-01-06
PG,Vit Krejci,3500,ATL,LAL,2023-01-06
SF,Kessler Edwards,3500,BKN,NO,2023-01-06
PF,Anthony Gill,3500,WAS,OKC,2023-01-06
SF,Ron Harper,3500,TOR,NY,2023-01-06
PG,Scotty Pippen,3500,LAL,ATL,2023-01-06
PG,Jaden Springer,3500,PHI,CHI,2023-01-06
SG,Dereon Seabron,3500,NO,BKN,2023-01-06
PG,Collin Gillespie,3500,DEN,CLE,2023-01-06
SG,Alondes Williams,3500,BKN,NO,2023-01-06
PG,Ricky Rubio,3500,CLE,DEN,2023-01-06
SG/SF,Terry Taylor,3500,IND,POR,2023-01-06
SF,Cole Swider,3500,LAL,ATL,2023-01-06
PG/SG,Ryan Arcidiacono,3500,NY,TOR,2023-01-06
SF/PF,Kevin Knox,3500,DET,SA,2023-01-06
PG,Jeff Dowtin,3500,TOR,NY,2023-01-06
C/PF,Khem Birch,3500,TOR,NY,2023-01-06
SF,Malcolm Hill,3500,CHI,PHI,2023-01-06
PF,Isaiah Todd,3500,WAS,OKC,2023-01-06
PF,Mamadi Diakite,3500,CLE,DEN,2023-01-06
SF/SG,Justin Holiday,3500,ATL,LAL,2023-01-06
SG,Kendall Brown,3500,IND,POR,2023-01-06
SG,Blake Wesley,3500,SA,DET,2023-01-06
PF/C,Serge Ibaka,3500,MIL,CHA,2023-01-06
SG,Svi Mykhailiuk,3500,NY,TOR,2023-01-06
SG,Tyrese Martin,3500,ATL,LAL,2023-01-06
PF,Chet Holmgren,3500,OKC,WAS,2023-01-06
SF/PF,James Johnson,3500,IND,POR,2023-01-06
SG,Dalen Terry,3500,CHI,PHI,2023-01-06
SG,Peyton Watson,3500,DEN,CLE,2023-01-06
SG,Johnny Davis,3500,WAS,OKC,2023-01-06
SF/SG,Jarrett Culver,3500,ATL,LAL,2023-01-06
SG,Trevor Keels,3500,NY,TOR,2023-01-06
SG,Wendell Moore,3500,MIN,LAC,2023-01-06
SF,Josh Minott,3500,MIN,LAC,2023-01-06
SG,Dylan Windler,3500,CLE,DEN,2023-01-06
PF,Isaiah Mobley,3500,CLE,DEN,2023-01-06
PF,E.J. Liddell,3500,NO,BKN,2023-01-06
SF,Nassir Little,3500,POR,IND,2023-01-06
PF,John Butler,3500,POR,IND,2023-01-06
SF/PF,Thanasis Antetokounmpo,3500,MIL,CHA,2023-01-06
C,Goga Bitadze,3500,IND,POR,2023-01-06
C,Ibou Badji,3500,POR,IND,2023-01-06
SF,Davon Reed,3500,DEN,CLE,2023-01-06
SF,Garrett Temple,3500,NO,BKN,2023-01-06
SF,Jack White,3500,DEN,CLE,2023-01-06
SF,Jamal Cain,3500,MIA,PHO,2023-01-06
PF,Udonis Haslem,3500,MIA,PHO,2023-01-06
SG,David Duke,3500,BKN,NO,2023-01-06
SF,Dominick Barlow,3500,SA,DET,2023-01-06
PF/C,Vernon Carey,3500,WAS,OKC,2023-01-06
PG,Kira Lewis,3500,NO,BKN,2023-01-06
PG,Lonzo Ball,3500,CHI,PHI,2023-01-06
PG,Carlik Jones,3500,CHI,PHI,2023-01-06
PF/C,Tony Bradley,3500,CHI,PHI,2023-01-06
PF/SF,Jae Crowder,3500,PHO,MIA,2023-01-06
C,Omer Yurtseven,3500,MIA,PHO,2023-01-06
SG,Devon Dotson,3500,WAS,OKC,2023-01-06
SG,Trent Forrest,3500,ATL,LAL,2023-01-06
SG,Lindy Waters,3500,OKC,WAS,2023-01-06
