pos,name,salary,team,opp,date
PG,Kennedy Chandler,3600,MEM,IND,2023-01-14
PF,David Roddy,3600,MEM,IND,2023-01-14
SF,Danuel House,3600,PHI,UTA,2023-01-14
PF/C,Blake Griffin,3600,BOS,CHA,2023-01-14
SG/SF,Theo Pinson,3500,DAL,POR,2023-01-14
SG/SF,Danny Green,3500,MEM,IND,2023-01-14
SF/PF,Louis King,3500,PHI,UTA,2023-01-14
C/PF,Derrick Favors,3500,ATL,TOR,2023-01-14
SF,Julian Champagnie,3500,PHI,UTA,2023-01-14
PG,Trevelin Queen,3500,IND,MEM,2023-01-14
SF,Matt Ryan,3500,MIN,CLE,2023-01-14
SF,Joe Wieskamp,3500,TOR,ATL,2023-01-14
PF/C,Daniel Theis,3500,IND,MEM,2023-01-14
C,Kai Jones,3500,CHA,BOS,2023-01-14
SF,Leandro Bolmaro,3500,UTA,PHI,2023-01-14
PF,Greg Brown,3500,POR,DAL,2023-01-14
PG,Dalano Banton,3500,TOR,ATL,2023-01-14
PG,Vit Krejci,3500,ATL,TOR,2023-01-14
PG,McKinley Wright,3500,DAL,POR,2023-01-14
SF,Johnny Juzang,3500,UTA,PHI,2023-01-14
SF,Ron Harper,3500,TOR,ATL,2023-01-14
PF,Kenneth Lofton,3500,MEM,IND,2023-01-14
SG/SF,Terry Taylor,3500,IND,MEM,2023-01-14
SF,Simone Fontecchio,3500,UTA,PHI,2023-01-14
PG,Jeff Dowtin,3500,TOR,ATL,2023-01-14
C/PF,Khem Birch,3500,TOR,ATL,2023-01-14
PF,Mamadi Diakite,3500,CLE,MIN,2023-01-14
SF/SG,Justin Holiday,3500,ATL,TOR,2023-01-14
SG,Kendall Brown,3500,IND,MEM,2023-01-14
SG,Tyrese Martin,3500,ATL,TOR,2023-01-14
SG,Vince Williams,3500,MEM,IND,2023-01-14
PF,Jake LaRavia,3500,MEM,IND,2023-01-14
PG,JD Davison,3500,BOS,CHA,2023-01-14
SF/SG,Jarrett Culver,3500,ATL,TOR,2023-01-14
SG,Wendell Moore,3500,MIN,CLE,2023-01-14
SF,Josh Minott,3500,MIN,CLE,2023-01-14
SG,Dylan Windler,3500,CLE,MIN,2023-01-14
PF,Isaiah Mobley,3500,CLE,MIN,2023-01-14
SF,Nassir Little,3500,POR,DAL,2023-01-14
PF,John Butler,3500,POR,DAL,2023-01-14
SG,Bryce McGowens,3500,CHA,BOS,2023-01-14
SF/PF,Otto Porter,3500,TOR,ATL,2023-01-14
SF,Mfiondu Kabengele,3500,BOS,CHA,2023-01-14
PF,Micah Potter,3500,UTA,PHI,2023-01-14
SG,A.J. Lawson,3500,DAL,POR,2023-01-14
SF,Justin Jackson,3500,BOS,CHA,2023-01-14
C,Ibou Badji,3500,POR,DAL,2023-01-14
C,Udoka Azubuike,3500,UTA,PHI,2023-01-14
SF/PF,Danilo Gallinari,3500,BOS,CHA,2023-01-14
SG,Trent Forrest,3500,ATL,TOR,2023-01-14
