pos,name,salary,team,opp,date
SG,Brandon Boston,3900,LAC,DEN,2023-01-05
SF/PF,Kenyon Martin,3900,HOU,UTA,2023-01-05
PF,Usman Garuba,3900,HOU,UTA,2023-01-05
SF,Caleb Houstan,3900,ORL,MEM,2023-01-05
PF,Chuma Okeke,3800,ORL,MEM,2023-01-05
C,Moses Brown,3800,LAC,DEN,2023-01-05
SF,Sam Hauser,3800,BOS,DAL,2023-01-05
SF/SG,Amir Coffey,3800,LAC,DEN,2023-01-05
PG/SG,Payton Pritchard,3800,BOS,DAL,2023-01-05
SG/SF,Gary Harris,3800,ORL,MEM,2023-01-05
PF,Moussa Diabate,3800,LAC,DEN,2023-01-05
SF,Admiral Schofield,3800,ORL,MEM,2023-01-05
SG,Jaden Hardy,3700,DAL,BOS,2023-01-05
SG/SF,Terrence Ross,3700,ORL,MEM,2023-01-05
SF,Vlatko Cancar,3700,DEN,LAC,2023-01-05
C/PF,Dwight Powell,3700,DAL,BOS,2023-01-05
PF,Luke Kornet,3700,BOS,DAL,2023-01-05
PG/SG,R.J. Hampton,3700,ORL,MEM,2023-01-05
SF,Ziaire Williams,3700,MEM,ORL,2023-01-05
PG,Frank Ntilikina,3700,DAL,BOS,2023-01-05
PF,Xavier Tillman,3700,MEM,ORL,2023-01-05
SF,Davis Bertans,3700,DAL,BOS,2023-01-05
PG,Kennedy Chandler,3700,MEM,ORL,2023-01-05
PG,TyTy Washington,3700,HOU,UTA,2023-01-05
SG/SF,Talen Horton-Tucker,3600,UTA,HOU,2023-01-05
SF,Garrison Mathews,3600,HOU,UTA,2023-01-05
C,JaVale McGee,3600,DAL,BOS,2023-01-05
PF/C,Blake Griffin,3600,BOS,DAL,2023-01-05
C,DeAndre Jordan,3600,DEN,LAC,2023-01-05
PF/SF,Jeff Green,3600,DEN,LAC,2023-01-05
PG/SG,Ish Smith,3600,DEN,LAC,2023-01-05
SG,Christian Braun,3600,DEN,LAC,2023-01-05
PF,David Roddy,3600,MEM,ORL,2023-01-05
PF/C,Bruno Fernando,3600,HOU,UTA,2023-01-05
SG,Ochai Agbaji,3500,UTA,HOU,2023-01-05
SG/SF,Theo Pinson,3500,DAL,BOS,2023-01-05
SF,Mfiondu Kabengele,3500,BOS,DAL,2023-01-05
PF,Micah Potter,3500,UTA,HOU,2023-01-05
SG,A.J. Lawson,3500,DAL,BOS,2023-01-05
SF,Justin Jackson,3500,BOS,DAL,2023-01-05
SG/SF,Danny Green,3500,MEM,ORL,2023-01-05
SF,Davon Reed,3500,DEN,LAC,2023-01-05
SF,Jack White,3500,DEN,LAC,2023-01-05
C,Boban Marjanovic,3500,HOU,UTA,2023-01-05
PF/SF,Rudy Gay,3500,UTA,HOU,2023-01-05
SG,Josh Christopher,3500,HOU,UTA,2023-01-05
PG,Jason Preston,3500,LAC,DEN,2023-01-05
SF,Leandro Bolmaro,3500,UTA,HOU,2023-01-05
PG,McKinley Wright,3500,DAL,BOS,2023-01-05
SF,Johnny Juzang,3500,UTA,HOU,2023-01-05
PG,Trevor Hudgins,3500,HOU,UTA,2023-01-05
PG,Collin Gillespie,3500,DEN,LAC,2023-01-05
PF/C,Zeke Nnaji,3500,DEN,LAC,2023-01-05
C,Udoka Azubuike,3500,UTA,HOU,2023-01-05
PF,Kenneth Lofton,3500,MEM,ORL,2023-01-05
SF/PF,Danilo Gallinari,3500,BOS,DAL,2023-01-05
PF,Noah Vonleh,3500,BOS,DAL,2023-01-05
SF,Simone Fontecchio,3500,UTA,HOU,2023-01-05
SG,Vince Williams,3500,MEM,ORL,2023-01-05
PF,Jake LaRavia,3500,MEM,ORL,2023-01-05
PG,JD Davison,3500,BOS,DAL,2023-01-05
SG,Peyton Watson,3500,DEN,LAC,2023-01-05
PF,Darius Days,3500,HOU,UTA,2023-01-05
