pos,name,salary,team,opp,date
C,Olivier Sarr,4000,POR,BKN,2022-11-17
SG/SF,Terance Mann,4000,LAC,DET,2022-11-17
SG/SF,Luke Kennard,4000,LAC,DET,2022-11-17
PF,Keita Bates-Diop,3900,SA,SAC,2022-11-17
PF,Isaiah Livers,3800,DET,LAC,2022-11-17
PF/SF,Markieff Morris,3800,BKN,POR,2022-11-17
SG/SF,Hamidou Diallo,3800,DET,LAC,2022-11-17
SG/SF,Joe Harris,3800,BKN,POR,2022-11-17
SG,Shaedon Sharpe,3700,POR,BKN,2022-11-17
SG,Gary Payton,3700,POR,BKN,2022-11-17
SG/PG,Patty Mills,3700,BKN,POR,2022-11-17
C,Chimezie Metu,3700,SAC,SA,2022-11-17
PF/SF,Robert Covington,3600,LAC,DET,2022-11-17
C,Nerlens Noel,3600,DET,LAC,2022-11-17
PF/SF,Doug McDermott,3600,SA,SAC,2022-11-17
SF/PF,T.J. Warren,3600,BKN,POR,2022-11-17
PG,Davion Mitchell,3600,SAC,SA,2022-11-17
SF,Nassir Little,3500,POR,BKN,2022-11-17
PF,John Butler,3500,POR,BKN,2022-11-17
PF/C,Isaiah Roby,3500,SA,SAC,2022-11-17
C,Moses Brown,3500,LAC,DET,2022-11-17
SG,Buddy Boeheim,3500,DET,LAC,2022-11-17
SF,Jordan Hall,3500,SA,SAC,2022-11-17
SF,Chima Moneke,3500,SAC,SA,2022-11-17
PF,Trey Lyles,3500,SAC,SA,2022-11-17
PG,Matthew Dellavedova,3500,SAC,SA,2022-11-17
PG,Jason Preston,3500,LAC,DET,2022-11-17
SG,Keon Johnson,3500,POR,BKN,2022-11-17
SG,Brandon Boston,3500,LAC,DET,2022-11-17
C,Neemias Queta,3500,SAC,SA,2022-11-17
PF,Greg Brown,3500,POR,BKN,2022-11-17
SG,Rodney McGruder,3500,DET,LAC,2022-11-17
SG,David Duke,3500,BKN,POR,2022-11-17
SF/SG,Amir Coffey,3500,LAC,DET,2022-11-17
SF,Kessler Edwards,3500,BKN,POR,2022-11-17
PF,Day'Ron Sharpe,3500,BKN,POR,2022-11-17
C/PF,Richaun Holmes,3500,SAC,SA,2022-11-17
SG,Keon Ellis,3500,SAC,SA,2022-11-17
SF,Dominick Barlow,3500,SA,SAC,2022-11-17
SG,Alondes Williams,3500,BKN,POR,2022-11-17
C,Gorgui Dieng,3500,SA,SAC,2022-11-17
PG,Cory Joseph,3500,DET,LAC,2022-11-17
SF/PF,Kevin Knox,3500,DET,LAC,2022-11-17
C/PF,Alex Len,3500,SAC,SA,2022-11-17
SF,Braxton Key,3500,DET,LAC,2022-11-17
SF,KZ Okpala,3500,SAC,SA,2022-11-17
SG,Blake Wesley,3500,SA,SAC,2022-11-17
SF,Malaki Branham,3500,SA,SAC,2022-11-17
SG,Romeo Langford,3500,SA,SAC,2022-11-17
SF,Jabari Walker,3500,POR,BKN,2022-11-17
PF,Moussa Diabate,3500,LAC,DET,2022-11-17
