date,name,team,opp,fpts,mp,fppm,home,w,w_pts,l,l_pts,injury,starter,fg,fga,fg_perc,3p,3pa,3p_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts,plus_minus,ts,efg,3par,ftr,orb_perc,drb_perc,trb_perc,ast_perc,stl_perc,blk_perc,tov_perc,usg,ortg,drtg,bpm,total_pts,pts_diff,team_fpts,matchup,mu_fpts
2023-02-24,Rudy Gobert,MIN,CHA,40.0,30.03333333333333,1.3318534961154271,1,CHA,121,MIN,113,0,1,7,9,0.778,0,0,0.0,3,4,0.75,3,7,10,0,1,3,1,2,17,-7.0,0.79,0.778,0.0,0.444,0.1,0.228,0.165,0.0,0.015,0.075,0.085,0.163,148,110,4.2,234,-8,240.5,"('CHA', 'MIN')",492.4
2023-02-24,Naz Reid,MIN,CHA,33.6,17.966666666666665,1.8701298701298703,1,CHA,121,MIN,113,0,0,6,12,0.5,2,7,0.286,2,2,1.0,1,7,8,2,0,2,1,4,16,-1.0,0.621,0.583,0.583,0.1669999999999999,0.0559999999999999,0.382,0.22,0.178,0.0,0.083,0.072,0.322,119,109,7.3,234,-8,240.5,"('CHA', 'MIN')",492.4
2023-02-24,Kyle Anderson,MIN,CHA,25.4,28.4,0.8943661971830986,1,CHA,121,MIN,113,0,1,3,6,0.5,0,0,0.0,0,3,0.0,1,6,7,6,0,2,4,2,6,-12.0,0.41,0.5,0.0,0.5,0.035,0.207,0.122,0.248,0.0,0.053,0.353,0.166,78,116,-5.7,234,-8,240.5,"('CHA', 'MIN')",492.4
2023-02-24,Jaden McDaniels,MIN,CHA,25.0,29.8,0.8389261744966443,1,CHA,121,MIN,113,0,1,5,9,0.556,1,4,0.25,0,1,0.0,0,5,5,2,1,1,1,4,11,-4.0,0.583,0.611,0.444,0.111,0.0,0.1639999999999999,0.083,0.085,0.015,0.025,0.096,0.146,106,116,-2.9,234,-8,240.5,"('CHA', 'MIN')",492.4
2023-02-24,Nickeil Alexander-Walker,MIN,CHA,23.1,24.41666666666667,0.946075085324232,1,CHA,121,MIN,113,0,0,5,10,0.5,3,4,0.75,0,1,0.0,1,2,3,1,1,1,1,2,13,1.0,0.623,0.65,0.4,0.1,0.0409999999999999,0.08,0.061,0.054,0.019,0.031,0.087,0.195,112,117,1.5,234,-8,240.5,"('CHA', 'MIN')",492.4
2023-02-24,Austin Rivers,MIN,CHA,5.2,18.933333333333334,0.2746478873239437,1,CHA,121,MIN,113,0,0,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,1,2,-1.0,0.333,0.333,0.667,0.0,0.0,0.052,0.026,0.1169999999999999,0.0,0.0,0.25,0.088,72,124,-10.5,234,-8,240.5,"('CHA', 'MIN')",492.4
2023-02-24,Jaylen Nowell,MIN,CHA,5.2,6.516666666666668,0.7979539641943735,1,CHA,121,MIN,113,0,0,1,4,0.25,0,2,0.0,0,0,0.0,1,0,1,2,0,0,1,1,2,-7.0,0.25,0.25,0.5,0.0,0.153,0.0,0.076,0.381,0.0,0.0,0.2,0.32,72,125,-16.2,234,-8,240.5,"('CHA', 'MIN')",492.4
2023-02-24,Jordan McLaughlin,MIN,CHA,8.0,13.033333333333331,0.6138107416879796,1,CHA,121,MIN,113,0,0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,2,1,0,0,2,2,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.174,0.035,0.0,0.0,0.032,210,117,-1.4,234,-8,240.5,"('CHA', 'MIN')",492.4
2023-02-26,Jordan McLaughlin,MIN,GS,8.8,14.5,0.6068965517241379,0,GS,109,MIN,104,0,0,1,3,0.333,1,3,0.333,0,1,0.0,1,3,4,2,0,0,2,0,3,-5.0,0.436,0.5,1.0,0.333,0.066,0.203,0.134,0.191,0.0,0.0,0.368,0.156,76,113,-9.5,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Luka Garza,MIN,GS,9.6,3.716666666666667,2.5829596412556053,0,GS,109,MIN,104,0,0,1,1,1.0,0,0,0.0,5,5,1.0,2,1,3,0,0,0,1,2,7,-4.0,1.094,1.0,0.0,5.0,0.517,0.264,0.391,0.0,0.0,0.0,0.238,0.471,178,108,23.4,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Nickeil Alexander-Walker,MIN,GS,17.3,20.883333333333333,0.8284118116520351,0,GS,109,MIN,104,0,0,4,12,0.333,2,6,0.333,0,0,0.0,1,3,4,1,0,1,2,1,10,-2.0,0.417,0.417,0.5,0.0,0.046,0.141,0.093,0.08,0.0,0.047,0.143,0.2789999999999999,76,114,-8.8,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Jaden McDaniels,MIN,GS,25.1,32.9,0.7629179331306991,0,GS,109,MIN,104,0,1,5,9,0.556,2,4,0.5,0,0,0.0,0,3,3,1,3,0,1,4,12,-1.0,0.667,0.667,0.444,0.0,0.0,0.089,0.044,0.048,0.044,0.0,0.1,0.127,114,108,-0.6,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Mike Conley,MIN,GS,28.1,33.833333333333336,0.8305418719211822,0,GS,109,MIN,104,0,1,3,7,0.429,3,5,0.6,0,0,0.0,1,2,3,7,1,1,1,2,9,-2.0,0.643,0.643,0.7140000000000001,0.0,0.0279999999999999,0.0579999999999999,0.043,0.294,0.0139999999999999,0.0289999999999999,0.125,0.098,138,115,2.1,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Kyle Anderson,MIN,GS,32.3,30.36666666666667,1.0636663007683862,0,GS,109,MIN,104,0,1,4,8,0.5,1,3,0.333,3,3,1.0,1,8,9,5,0,1,1,2,12,1.0,0.644,0.563,0.375,0.375,0.032,0.258,0.144,0.249,0.0,0.032,0.0969999999999999,0.142,136,109,2.7,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Anthony Edwards,MIN,GS,35.5,38.53333333333333,0.9212802768166092,0,GS,109,MIN,104,0,1,5,19,0.263,2,8,0.25,0,1,0.0,0,5,5,7,2,2,5,1,12,1.0,0.309,0.316,0.421,0.053,0.0,0.127,0.063,0.2739999999999999,0.025,0.051,0.205,0.264,66,108,-8.2,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Naz Reid,MIN,GS,64.3,36.18333333333333,1.7770612620912023,0,GS,109,MIN,104,0,1,12,22,0.545,4,11,0.364,2,5,0.4,2,7,9,3,5,2,2,3,30,-6.0,0.62,0.636,0.5,0.227,0.053,0.19,0.121,0.18,0.066,0.054,0.076,0.302,115,95,12.8,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Austin Rivers,MIN,GS,7.2,21.316666666666663,0.3377638780297107,0,GS,109,MIN,104,0,0,2,8,0.25,2,5,0.4,0,4,0.0,1,0,1,0,0,0,0,2,6,-14.0,0.307,0.375,0.625,0.5,0.045,0.0,0.023,0.0,0.0,0.0,0.0,0.191,67,122,-14.3,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-26,Nathan Knight,MIN,GS,7.4,7.7666666666666675,0.9527896995708156,0,GS,109,MIN,104,0,0,1,1,1.0,0,0,0.0,1,2,0.5,1,1,2,0,0,1,1,1,3,7.0,0.7979999999999999,1.0,0.0,2.0,0.124,0.126,0.125,0.0,0.0,0.126,0.347,0.154,104,110,-3.3,213,-5,235.6,"('GS', 'MIN')",478.3
2023-02-28,Taurean Prince,MIN,LAC,14.2,23.18333333333333,0.6125089863407621,0,MIN,108,LAC,101,0,0,4,11,0.364,1,3,0.333,1,2,0.5,1,0,1,0,1,0,0,3,10,3.0,0.421,0.409,0.273,0.182,0.046,0.0,0.023,0.0,0.02,0.0,0.0,0.211,93,104,-6.7,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Anthony Edwards,MIN,LAC,38.3,36.85,1.0393487109905022,0,MIN,108,LAC,101,0,1,6,18,0.333,2,5,0.4,4,5,0.8,1,3,4,3,3,2,4,2,18,8.0,0.446,0.389,0.278,0.278,0.0289999999999999,0.087,0.0579999999999999,0.111,0.037,0.047,0.165,0.27,85,94,-1.2,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Jaden McDaniels,MIN,LAC,34.2,35.23333333333333,0.9706717123935668,0,MIN,108,LAC,101,0,1,8,12,0.667,2,5,0.4,2,2,1.0,1,5,6,2,1,1,2,1,20,4.0,0.7759999999999999,0.75,0.417,0.1669999999999999,0.03,0.151,0.091,0.085,0.013,0.025,0.134,0.174,135,100,6.6,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Kyle Anderson,MIN,LAC,32.5,25.91666666666667,1.2540192926045015,0,MIN,108,LAC,101,0,1,6,12,0.5,0,1,0.0,0,0,0.0,1,9,10,3,2,0,2,4,12,-5.0,0.5,0.5,0.083,0.0,0.0409999999999999,0.37,0.206,0.174,0.035,0.0,0.143,0.222,97,91,-0.1,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Rudy Gobert,MIN,LAC,27.4,29.23333333333333,0.937286202964652,0,MIN,108,LAC,101,0,1,7,11,0.636,0,0,0.0,2,6,0.333,2,5,7,0,0,2,3,4,16,3.0,0.375,0.375,0.625,0.0,0.036,0.146,0.091,0.289,0.047,0.0,0.111,0.127,104,94,4.4,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Naz Reid,MIN,LAC,23.6,18.766666666666666,1.257548845470693,0,MIN,108,LAC,101,0,0,4,6,0.667,0,1,0.0,4,7,0.5710000000000001,3,5,8,2,1,0,4,5,12,4.0,0.75,0.75,0.5,0.0,0.0,0.171,0.085,0.078,0.049,0.047,0.143,0.153,125,90,9.9,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Jordan McLaughlin,MIN,LAC,22.1,18.766666666666666,1.1776198934280642,0,MIN,108,LAC,101,0,0,4,6,0.667,1,3,0.333,0,0,0.0,0,3,3,1,2,1,1,0,9,4.0,0.6609999999999999,0.667,0.1669999999999999,1.167,0.171,0.284,0.2269999999999999,0.156,0.024,0.0,0.306,0.287,103,95,-2.1,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Nickeil Alexander-Walker,MIN,LAC,15.2,17.05,0.8914956011730204,0,MIN,108,LAC,101,0,0,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,2,1,1,0,1,5,7.0,0.5,0.5,0.6,0.0,0.0,0.063,0.031,0.151,0.027,0.051,0.0,0.121,118,97,4.9,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Austin Rivers,MIN,LAC,7.2,5.766666666666668,1.2485549132947975,0,MIN,108,LAC,101,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.185,0.092,0.387,0.0,0.151,0.0,0.071,88,93,8.3,209,7,245.2,"('LAC', 'MIN')",453.0
2023-02-28,Mike Conley,MIN,LAC,30.5,29.23333333333333,1.0433295324971494,0,MIN,108,LAC,101,0,1,2,8,0.25,2,5,0.4,0,0,0.0,1,4,5,7,3,0,1,0,6,3.0,0.5870000000000001,0.636,0.0,0.545,0.073,0.182,0.128,0.0,0.0,0.06,0.18,0.2339999999999999,96,99,-4.9,209,7,245.2,"('LAC', 'MIN')",453.0
2023-03-03,Nickeil Alexander-Walker,MIN,LAL,14.9,19.933333333333334,0.7474916387959867,0,MIN,110,LAL,102,0,0,3,6,0.5,2,3,0.667,0,0,0.0,0,2,2,3,0,0,0,2,8,10.0,0.667,0.667,0.5,0.0,0.0,0.102,0.055,0.208,0.0,0.0,0.0,0.133,148,113,2.0,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-03,Rudy Gobert,MIN,LAL,51.3,27.05,1.8964879852125691,0,MIN,110,LAL,102,0,1,8,12,0.667,0,0,0.0,6,10,0.6,5,9,14,3,1,2,1,4,22,-1.0,0.6709999999999999,0.667,0.0,0.833,0.222,0.34,0.286,0.191,0.018,0.065,0.057,0.283,142,97,11.1,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-03,Anthony Edwards,MIN,LAL,41.0,35.56666666666667,1.1527647610121836,0,MIN,110,LAL,102,0,1,7,16,0.438,5,8,0.625,0,0,0.0,0,5,5,2,4,2,5,5,19,4.0,0.594,0.594,0.5,0.0,0.0,0.144,0.078,0.083,0.0559999999999999,0.049,0.238,0.26,87,96,1.3,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-03,Naz Reid,MIN,LAL,31.6,20.95,1.5083532219570408,0,MIN,110,LAL,102,0,0,6,12,0.5,3,6,0.5,0,0,0.0,1,7,8,2,2,0,2,4,15,9.0,0.625,0.625,0.5,0.0,0.057,0.341,0.211,0.162,0.047,0.0,0.143,0.294,108,95,5.9,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-03,Kyle Anderson,MIN,LAL,22.6,35.06666666666667,0.6444866920152091,0,MIN,110,LAL,102,0,1,3,6,0.5,0,0,0.0,2,2,1.0,0,3,3,4,1,1,1,2,8,1.0,0.581,0.5,0.0,0.333,0.0,0.087,0.047,0.144,0.0139999999999999,0.025,0.127,0.099,123,109,-2.1,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-03,Taurean Prince,MIN,LAL,21.8,20.633333333333333,1.0565428109854604,0,MIN,110,LAL,102,0,0,4,11,0.364,1,5,0.2,4,4,1.0,1,3,4,4,0,0,2,1,13,4.0,0.509,0.409,0.455,0.364,0.0579999999999999,0.148,0.107,0.285,0.0,0.0,0.136,0.315,108,111,-2.5,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-03,Jaden McDaniels,MIN,LAL,18.8,32.8,0.5731707317073171,0,MIN,110,LAL,102,0,1,4,10,0.4,1,3,0.333,0,0,0.0,3,1,4,2,0,1,1,1,9,5.0,0.45,0.45,0.3,0.0,0.11,0.031,0.067,0.081,0.0,0.027,0.091,0.148,104,113,-5.2,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-03,Jordan McLaughlin,MIN,LAL,17.0,17.266666666666666,0.9845559845559846,0,MIN,110,LAL,102,0,0,1,5,0.2,0,3,0.0,0,0,0.0,0,0,0,6,2,0,0,0,2,11.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.425,0.057,0.0,0.0,0.127,102,103,1.1,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-03,Mike Conley,MIN,LAL,24.7,30.73333333333333,0.8036876355748372,0,MIN,110,LAL,102,0,1,6,11,0.545,2,6,0.333,0,0,0.0,0,6,6,3,0,0,1,2,14,-3.0,0.636,0.636,0.545,0.0,0.0,0.1989999999999999,0.108,0.144,0.0,0.0,0.083,0.172,122,110,-2.4,212,8,243.7,"('LAL', 'MIN')",444.4
2023-03-04,Jordan McLaughlin,MIN,SAC,8.7,14.083333333333336,0.6177514792899408,0,MIN,138,SAC,134,0,0,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,1,0,0,1,3,-1.0,0.5,0.5,0.667,0.0,0.0,0.076,0.043,0.076,0.035,0.0,0.0,0.098,117,135,-4.7,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-04,Naz Reid,MIN,SAC,16.3,16.933333333333334,0.9625984251968503,0,MIN,138,SAC,134,0,0,4,5,0.8,2,3,0.667,0,2,0.0,0,4,4,1,0,0,0,5,10,-7.0,0.85,1.0,0.6,0.4,0.0,0.252,0.144,0.077,0.0,0.0,0.0,0.159,156,138,-0.5,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-04,Jaden McDaniels,MIN,SAC,30.8,33.95,0.9072164948453608,0,MIN,138,SAC,134,0,1,8,11,0.727,3,5,0.6,0,0,0.0,1,3,4,2,1,1,2,4,19,5.0,0.8640000000000001,0.8640000000000001,0.455,0.0,0.042,0.094,0.072,0.077,0.015,0.023,0.154,0.176,141,137,1.3,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-04,Mike Conley,MIN,SAC,32.1,30.33333333333333,1.0582417582417585,0,MIN,138,SAC,134,0,1,7,12,0.583,4,8,0.5,6,6,1.0,0,3,3,3,0,0,0,0,24,17.0,0.82,0.75,0.667,0.5,0.0,0.105,0.06,0.129,0.0,0.0,0.0,0.221,170,143,4.4,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-04,Nickeil Alexander-Walker,MIN,SAC,33.1,23.716666666666665,1.3956430077301478,0,MIN,138,SAC,134,0,0,4,9,0.444,4,8,0.5,4,5,0.8,0,3,3,5,1,1,0,3,16,-12.0,0.7140000000000001,0.667,0.889,0.556,0.0,0.135,0.077,0.254,0.021,0.033,0.0,0.217,159,134,8.9,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-04,Rudy Gobert,MIN,SAC,34.8,31.066666666666663,1.1201716738197425,0,MIN,138,SAC,134,0,1,5,9,0.556,0,0,0.0,3,4,0.75,4,10,14,0,0,2,1,4,13,11.0,0.604,0.556,0.0,0.444,0.182,0.3429999999999999,0.2739999999999999,0.0,0.0,0.05,0.085,0.174,130,133,-7.2,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-04,Anthony Edwards,MIN,SAC,39.8,35.766666666666666,1.1127679403541473,0,MIN,138,SAC,134,0,1,10,20,0.5,2,8,0.25,5,8,0.625,1,3,4,8,0,0,4,4,27,-5.0,0.966,1.063,0.375,0.375,0.0,0.209,0.119,0.313,0.0139999999999999,0.043,0.0969999999999999,0.132,184,134,14.4,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-04,Kyle Anderson,MIN,SAC,47.9,35.766666666666666,1.3392357875116496,0,MIN,138,SAC,134,0,1,7,8,0.875,3,3,1.0,1,3,0.333,0,7,7,9,1,2,1,0,18,17.0,0.574,0.55,0.4,0.4,0.039,0.089,0.068,0.31,0.0,0.0,0.145,0.353,116,143,-8.7,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-04,Taurean Prince,MIN,SAC,8.0,18.383333333333333,0.4351767905711696,0,MIN,138,SAC,134,0,0,2,3,0.667,1,2,0.5,3,3,1.0,0,0,0,2,0,0,3,0,8,-5.0,0.926,0.833,0.667,1.0,0.0,0.0,0.0,0.122,0.0,0.0,0.41,0.183,114,145,-5.4,272,4,251.5,"('MIN', 'SAC')",481.8
2023-03-07,Anthony Edwards,MIN,PHI,39.9,33.833333333333336,1.179310344827586,1,PHI,117,MIN,94,0,1,12,24,0.5,5,10,0.5,3,4,0.75,0,7,7,1,0,0,2,2,32,-15.0,0.621,0.604,0.417,0.1669999999999999,0.0,0.276,0.113,0.084,0.0,0.0,0.072,0.371,107,125,5.2,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Taurean Prince,MIN,PHI,27.6,25.05,1.1017964071856288,1,PHI,117,MIN,94,0,0,5,12,0.417,1,5,0.2,2,3,0.667,0,3,3,2,2,1,1,2,13,-10.0,0.488,0.458,0.417,0.25,0.0,0.16,0.065,0.157,0.039,0.034,0.07,0.258,93,115,0.8,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Naz Reid,MIN,PHI,21.1,17.616666666666667,1.1977294228949855,1,PHI,117,MIN,94,0,0,4,9,0.444,1,4,0.25,2,2,1.0,1,2,3,3,1,0,1,3,11,-10.0,0.557,0.5,0.444,0.222,0.052,0.151,0.093,0.354,0.0279999999999999,0.0,0.092,0.2789999999999999,112,121,4.5,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Austin Rivers,MIN,PHI,0.0,3.983333333333333,0.0,1,PHI,117,MIN,94,0,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-13.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2269999999999999,0,131,-28.7,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Josh Minott,MIN,PHI,0.0,5.416666666666668,0.0,1,PHI,117,MIN,94,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0,131,-17.2,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Wendell Moore,MIN,PHI,6.5,4.683333333333334,1.387900355871886,1,PHI,117,MIN,94,0,0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2,-4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.4320000000000001,0.105,0.0,0.0,0.193,114,105,13.0,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Nickeil Alexander-Walker,MIN,PHI,7.4,20.4,0.3627450980392157,1,PHI,117,MIN,94,0,0,2,6,0.333,1,3,0.333,0,1,0.0,1,1,2,0,0,0,0,2,5,-7.0,0.388,0.417,0.5,0.1669999999999999,0.045,0.065,0.053,0.0,0.0,0.0,0.0,0.143,83,130,-11.1,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Luka Garza,MIN,PHI,8.7,5.416666666666668,1.606153846153846,1,PHI,117,MIN,94,0,0,1,1,1.0,0,0,0.0,2,2,1.0,0,1,1,1,0,1,1,1,4,1.0,1.064,1.0,0.0,2.0,0.0,0.246,0.1009999999999999,0.353,0.0,0.158,0.347,0.24,143,113,13.1,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Jordan McLaughlin,MIN,PHI,10.7,20.15,0.5310173697270472,1,PHI,117,MIN,94,0,0,2,4,0.5,1,3,0.333,0,0,0.0,0,1,1,3,0,0,0,1,5,-3.0,0.625,0.625,0.75,0.0,0.0,0.066,0.027,0.244,0.0,0.0,0.0,0.09,138,130,-3.9,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Mike Conley,MIN,PHI,14.5,24.35,0.5954825462012321,1,PHI,117,MIN,94,0,1,1,6,0.1669999999999999,1,3,0.333,3,3,1.0,0,0,0,3,2,0,2,0,6,-14.0,0.41,0.25,0.5,0.5,0.0,0.0,0.0,0.185,0.0409999999999999,0.0,0.215,0.173,78,121,-5.9,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Jaden McDaniels,MIN,PHI,16.1,25.766666666666666,0.6248382923673999,1,PHI,117,MIN,94,0,1,1,6,0.1669999999999999,1,4,0.25,0,0,0.0,1,2,3,1,0,3,1,3,3,-16.0,0.25,0.25,0.667,0.0,0.036,0.103,0.064,0.0579999999999999,0.0,0.1,0.143,0.123,57,121,-8.8,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Kyle Anderson,MIN,PHI,21.0,28.36666666666667,0.7403055229142186,1,PHI,117,MIN,94,0,1,3,7,0.429,0,1,0.0,1,2,0.5,2,3,5,2,1,1,1,0,7,-11.0,0.444,0.429,0.143,0.286,0.065,0.141,0.096,0.1169999999999999,0.017,0.03,0.113,0.141,96,121,-3.6,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-03-07,Rudy Gobert,MIN,PHI,26.8,24.966666666666665,1.0734312416555407,1,PHI,117,MIN,94,0,1,2,6,0.333,0,0,0.0,2,4,0.5,1,8,9,2,2,1,2,2,6,-14.0,0.387,0.333,0.0,0.667,0.037,0.4270000000000001,0.1969999999999999,0.128,0.04,0.034,0.205,0.177,75,110,-4.3,211,-23,200.3,"('MIN', 'PHI')",440.59999999999997
2023-02-07,Brandon Ingram,NO,ATL,43.6,35.5,1.2281690140845072,1,NO,116,ATL,107,0,1,11,18,0.611,0,1,0.0,8,9,0.889,0,3,3,8,1,0,5,1,30,13.0,0.6829999999999999,0.611,0.056,0.5,0.0,0.092,0.046,0.359,0.0139999999999999,0.0,0.185,0.3339999999999999,123,117,6.1,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-07,Herbert Jones,NO,ATL,38.8,39.6,0.9797979797979796,1,NO,116,ATL,107,0,1,4,7,0.5710000000000001,0,1,0.0,3,5,0.6,2,7,9,4,3,1,1,4,11,9.0,0.598,0.5710000000000001,0.143,0.7140000000000001,0.055,0.193,0.124,0.121,0.039,0.025,0.098,0.113,131,107,3.1,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-07,CJ McCollum,NO,ATL,37.7,34.516666666666666,1.0922259777885082,1,NO,116,ATL,107,0,1,8,23,0.348,4,12,0.333,1,2,0.5,0,6,6,7,0,0,1,2,21,-3.0,0.44,0.435,0.522,0.087,0.0,0.19,0.095,0.287,0.0,0.0,0.04,0.317,105,117,-2.8,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-07,Jonas Valanciunas,NO,ATL,36.3,25.5,1.4235294117647057,1,NO,116,ATL,107,0,1,8,10,0.8,0,0,0.0,0,0,0.0,3,11,14,1,0,1,1,4,16,5.0,0.8,0.8,0.0,0.0,0.128,0.471,0.299,0.063,0.0,0.038,0.091,0.19,149,106,5.4,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-07,Kira Lewis,NO,ATL,7.1,9.816666666666666,0.7232597623089982,1,NO,116,ATL,107,0,0,1,4,0.25,0,1,0.0,0,0,0.0,2,1,3,1,0,0,0,1,2,5.0,0.25,0.25,0.25,0.0,0.222,0.111,0.1669999999999999,0.122,0.0,0.0,0.0,0.179,98,119,-10.1,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-07,Jose Alvarado,NO,ATL,11.4,16.166666666666668,0.7051546391752577,1,NO,116,ATL,107,0,0,2,5,0.4,2,4,0.5,0,0,0.0,1,1,2,2,0,0,0,2,6,3.0,0.6,0.6,0.8,0.0,0.067,0.067,0.067,0.152,0.0,0.0,0.0,0.136,145,120,0.0,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-07,Larry Nance,NO,ATL,22.2,22.5,0.9866666666666666,1,NO,116,ATL,107,0,0,3,6,0.5,0,0,0.0,1,3,0.333,3,3,6,2,2,0,1,1,7,4.0,0.478,0.5,0.0,0.5,0.145,0.145,0.145,0.111,0.045,0.0,0.12,0.162,111,108,-0.1,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-07,Naji Marshall,NO,ATL,14.5,24.68333333333333,0.587440918298447,1,NO,116,ATL,107,0,0,2,5,0.4,2,4,0.5,1,2,0.5,0,0,0,1,2,0,0,1,7,1.0,0.595,0.6,0.8,0.4,0.0,0.0,0.0,0.047,0.0409999999999999,0.0,0.0,0.105,130,113,0.8,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-07,Trey Murphy,NO,ATL,23.8,31.716666666666665,0.7503941145559643,1,NO,116,ATL,107,0,1,6,13,0.462,4,9,0.444,0,0,0.0,2,2,4,2,0,0,0,3,16,8.0,0.615,0.615,0.6920000000000001,0.0,0.069,0.069,0.069,0.084,0.0,0.0,0.0,0.18,138,120,0.9,223,9,235.4,"('ATL', 'NO')",235.4
2023-02-10,Brandon Ingram,NO,CLE,40.6,33.15,1.22473604826546,1,CLE,118,NO,107,0,1,8,15,0.5329999999999999,2,2,1.0,7,8,0.875,0,3,3,8,1,0,3,2,25,-9.0,0.675,0.6,0.133,0.5329999999999999,0.0,0.124,0.0579999999999999,0.423,0.016,0.0,0.139,0.291,130,132,9.3,225,-11,204.3,"('CLE', 'NO')",444.5
2023-02-10,Larry Nance,NO,CLE,24.2,26.7,0.906367041198502,1,CLE,118,NO,107,0,0,4,5,0.8,0,1,0.0,3,4,0.75,1,5,6,2,0,1,0,1,11,-4.0,0.8140000000000001,0.8,0.2,0.8,0.045,0.257,0.144,0.113,0.0,0.032,0.0,0.114,175,130,5.7,225,-11,204.3,"('CLE', 'NO')",444.5
